,Unnamed: 0,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TEAM1_RunsperOver,TEAM1_RunsperWicket,TEAM1_BattingIndex,TEAM1_RunsconcededperOver,TEAM1_RunsconcededperWicket,TEAM1_BowlingIndex,TEAM1_BattingWicketRate,TEAM1_BowlingWicketRate,TEAM1_RunsperWicket_6Batsmen,TEAM1_RunsperWicket_4Batsmen,TEAM1_RunsperWicket_2Batsmen,TEAM1_Runsperball_6Batsmen,TEAM1_Runsperball_4Batsmen,TEAM1_Runsperball_2Batsmen,TEAM1_RunsconcedeperWicket_5Bowler,TEAM1_RunsconcedeperWicket_3Bowler,TEAM1_RunsconcedeperOver_5Bowler,TEAM1_RunsconcedeperOver_3Bowler,TEAM1_BallsbowledperWicket_5Bowler,TEAM1_BallsbowledperWicket_3Bowler,TEAM2_RunsperOver,TEAM2_RunsperWicket,TEAM2_BattingIndex,TEAM2_RunsconcededperOver,TEAM2_RunsconcededperWicket,TEAM2_BowlingIndex,TEAM2_BattingWicketRate,TOSS_WINNER,TEAM2_BowlingWicketRate,TEAM2_RunsperWicket_6Batsmen,TEAM2_RunsperWicket_4Batsmen,TEAM2_RunsperWicket_2Batsmen,TEAM2_Runsperball_6Batsmen,TEAM2_Runsperball_4Batsmen,TEAM2_Runsperball_2Batsmen,TEAM2_RunsconcedeperWicket_5Bowler,TEAM2_RunsconcedeperWicket_3Bowler,TEAM2_RunsconcedeperOver_5Bowler,TEAM2_RunsconcedeperOver_3Bowler,TEAM2_BallsbowledperWicket_5Bowler,TEAM2_BallsbowledperWicket_3Bowler,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL,WIN_RATE_TEAM1,WIN_RATE_TEAM2
281,281,343,2012,Chennai,CSK,KXIP,1,CSK,0,7.527141133896261,23.63636363636364,177.9142449830025,8.260194174757281,27.26923076923077,225.249141150112,0.05307599517490953,0.05048543689320388,27.69090909090909,31.422222222222217,38.68,1.3106712564543892,1.359615384615385,1.4178885630498534,25.53448275862069,25.309523809523807,8.063520871143378,7.9526184538653375,114.0,114.57142857142857,7.7838692672641026,33.256756756756765,258.8662468477967,7.475138121546961,27.16867469879518,203.08959595287223,0.03900896151818661,KXIP,0.04585635359116022,36.34328358208956,35.91836734693877,35.769230769230774,1.304930332261522,1.2652767792954709,1.2584573748308523,24.857142857142854,21.134615384615387,7.224913494809687,7.090322580645161,123.85714285714286,107.30769230769229,214.6666667,259.0714286,285.125,267.4791667,bat,normal,KXIP,7,1,1,1,0,0.476923076923077,0.6029411764705882
282,282,344,2012,Kolkata,KKR,KKR,1,RCB,0,7.042513863216267,26.83098591549296,188.9575902736196,7.110981308411215,26.697368421052627,189.8444878258731,0.04374614910659273,0.04439252336448598,34.69090909090909,35.30232558139535,34.869565217391305,1.216061185468451,1.172200772200772,1.153956834532374,22.396551724137925,17.95,6.866960352422908,6.325991189427312,117.41379310344827,102.15,7.872460496613996,29.430379746835442,231.68950195731063,7.880021424745581,30.271604938271604,238.54089547501442,0.044582392776523705,KKR,0.0433851098018211,38.320754716981135,44.81578947368421,55.47619047619048,1.3335521996060409,1.4016460905349797,1.470959595959596,25.56716417910448,24.63829787234043,7.2893617021276595,7.7979797979797985,126.26865671641792,113.74468085106385,244.145,238.225,192.3583333,183.2645833,bat,normal,KKR,47,1,1,1,1,0.4516129032258064,0.5
283,283,345,2012,Delhi,DD,DD,1,RR,0,7.259813084112149,20.442105263157888,148.40586325627154,8.159517426273457,33.26229508196721,271.40427635916143,0.059190031152647975,0.04088471849865952,25.731343283582092,28.22448979591837,31.16666666666667,1.2620790629575402,1.313390313390313,1.4496124031007749,27.65853658536585,28.125,7.7494305239179955,7.883211678832117,128.4878048780488,128.4375,6.750527055516514,23.544117647058826,158.9352031747344,7.491501416430595,32.05454545454545,240.13667267576614,0.047786366830639485,DD,0.03895184135977337,30.367346938775512,34.94117647058823,32.04761904761905,1.1894484412470023,1.1868131868131868,1.1869488536155204,24.64102564102564,22.884615384615387,7.866302864938608,8.150684931506849,112.76923076923076,101.07692307692308,264.0255102,252.0612245,242.011655,260.3974359,bat,normal,DD,1,1,1,1,1,0.5384615384615384,0.546875
284,284,346,2012,Mumbai,MI,SRH,1,MI,0,7.264845605700714,23.436781609195403,170.26459988533045,7.358910891089108,24.775,182.31701732673267,0.051662707838479816,0.049504950495049514,25.91666666666667,27.209302325581394,30.32,1.2205651491365777,1.235480464625132,1.2570480928689884,23.75,22.88636363636364,7.314906219151037,7.09988249118684,116.8846153846154,116.04545454545456,6.961559285327557,26.13414634146341,181.93440912752385,7.261605679956308,24.35164835164835,176.83206798662837,0.044396318354087715,MI,0.0496996176952485,28.738461538461536,32.693877551020414,35.111111111111114,1.1860317460317458,1.1822878228782288,1.1312649164677804,20.793103448275858,17.234375,6.9221938775510194,6.500982318271119,108.13793103448276,95.4375,260.7,252.5904762,348.375,314.0729167,field,normal,MI,0,0,0,0,0,0.3880597014925373,0.5522388059701493
285,285,347,2012,Chennai,CSK,CSK,1,KKR,0,7.7838692672641026,33.256756756756765,258.8662468477967,7.475138121546961,27.16867469879518,203.08959595287223,0.03900896151818661,0.04585635359116022,36.34328358208956,35.91836734693877,35.769230769230774,1.304930332261522,1.2652767792954709,1.2584573748308523,24.857142857142854,21.134615384615387,7.224913494809687,7.090322580645161,123.85714285714286,107.30769230769229,7.042513863216267,26.83098591549296,188.9575902736196,7.110981308411215,26.697368421052627,189.8444878258731,0.04374614910659273,CSK,0.04439252336448598,34.69090909090909,35.30232558139535,34.869565217391305,1.216061185468451,1.172200772200772,1.153956834532374,22.396551724137925,17.95,6.866960352422908,6.325991189427312,117.41379310344827,102.15,285.125,267.4791667,244.145,238.225,bat,normal,KKR,0,1,0,1,1,0.5942028985507246,0.4603174603174603
286,286,348,2012,Cuttack,Cuttack,SRH,1,RPS,0,7.264845605700714,23.436781609195403,170.26459988533045,7.358910891089108,24.775,182.31701732673267,0.051662707838479816,0.049504950495049514,25.91666666666667,27.209302325581394,30.32,1.2205651491365777,1.235480464625132,1.2570480928689884,23.75,22.88636363636364,7.314906219151037,7.09988249118684,116.8846153846154,116.04545454545456,6.795669824086603,20.16867469879518,137.05965404242136,7.0510396975425325,25.902777777777782,182.64151438773368,0.05615696887686062,SRH,0.04536862003780719,21.52083333333333,21.809523809523807,24.17391304347826,1.1805714285714286,1.2116402116402116,1.3694581280788178,23.4,21.75,7.0988764044943835,6.721030042918455,118.66666666666669,116.5,260.7,252.5904762,290.0941043,254.2905329,bat,normal,SRH,13,1,1,1,2,0.38235294117647056,0.3636363636363637
287,287,349,2012,Jaipur,RR,RR,1,DD,0,6.750527055516514,23.544117647058826,158.9352031747344,7.491501416430595,32.05454545454545,240.13667267576614,0.047786366830639485,0.03895184135977337,30.367346938775512,34.94117647058823,32.04761904761905,1.1894484412470023,1.1868131868131868,1.1869488536155204,24.64102564102564,22.884615384615387,7.866302864938608,8.150684931506849,112.76923076923076,101.07692307692308,7.259813084112149,20.442105263157888,148.40586325627154,8.159517426273457,33.26229508196721,271.40427635916143,0.059190031152647975,RR,0.04088471849865952,25.731343283582092,28.22448979591837,31.16666666666667,1.2620790629575402,1.313390313390313,1.4496124031007749,27.65853658536585,28.125,7.7494305239179955,7.883211678832117,128.4878048780488,128.4375,242.011655,260.3974359,264.0255102,252.0612245,bat,normal,DD,0,1,0,1,1,0.5384615384615384,0.5454545454545454
288,288,350,2012,Bangalore,RCB,RCB,1,KXIP,0,7.872460496613996,29.430379746835442,231.68950195731063,7.880021424745581,30.271604938271604,238.54089547501442,0.044582392776523705,0.0433851098018211,38.320754716981135,44.81578947368421,55.47619047619048,1.3335521996060409,1.4016460905349797,1.470959595959596,25.56716417910448,24.63829787234043,7.2893617021276595,7.7979797979797985,126.26865671641792,113.74468085106385,7.527141133896261,23.63636363636364,177.9142449830025,8.260194174757281,27.26923076923077,225.249141150112,0.05307599517490953,KXIP,0.05048543689320388,27.69090909090909,31.422222222222217,38.68,1.3106712564543892,1.359615384615385,1.4178885630498534,25.53448275862069,25.309523809523807,8.063520871143378,7.9526184538653375,114.0,114.57142857142857,192.3583333,183.2645833,214.6666667,259.0714286,field,normal,KXIP,0,0,0,0,1,0.4927536231884058,0.4848484848484849
289,289,351,2012,Pune,RPS,MI,1,RPS,0,6.961559285327557,26.13414634146341,181.93440912752385,7.261605679956308,24.35164835164835,176.83206798662837,0.044396318354087715,0.0496996176952485,28.738461538461536,32.693877551020414,35.111111111111114,1.1860317460317458,1.1822878228782288,1.1312649164677804,20.793103448275858,17.234375,6.9221938775510194,6.500982318271119,108.13793103448276,95.4375,6.795669824086603,20.16867469879518,137.05965404242136,7.0510396975425325,25.902777777777782,182.64151438773368,0.05615696887686062,MI,0.04536862003780719,21.52083333333333,21.809523809523807,24.17391304347826,1.1805714285714286,1.2116402116402116,1.3694581280788178,23.4,21.75,7.0988764044943835,6.721030042918455,118.66666666666669,116.5,348.375,314.0729167,290.0941043,254.2905329,bat,normal,MI,1,1,1,1,0,0.5588235294117647,0.3478260869565217
290,290,352,2012,Chennai,CSK,CSK,1,SRH,0,7.7838692672641026,33.256756756756765,258.8662468477967,7.475138121546961,27.16867469879518,203.08959595287223,0.03900896151818661,0.04585635359116022,36.34328358208956,35.91836734693877,35.769230769230774,1.304930332261522,1.2652767792954709,1.2584573748308523,24.857142857142854,21.134615384615387,7.224913494809687,7.090322580645161,123.85714285714286,107.30769230769229,7.264845605700714,23.436781609195403,170.26459988533045,7.358910891089108,24.775,182.31701732673267,0.051662707838479816,CSK,0.049504950495049514,25.91666666666667,27.209302325581394,30.32,1.2205651491365777,1.235480464625132,1.2570480928689884,23.75,22.88636363636364,7.314906219151037,7.09988249118684,116.8846153846154,116.04545454545456,285.125,267.4791667,260.7,252.5904762,bat,normal,CSK,10,1,1,1,1,0.5857142857142857,0.39130434782608703
291,291,353,2012,Kolkata,KKR,KKR,1,RPS,0,7.042513863216267,26.83098591549296,188.9575902736196,7.110981308411215,26.697368421052627,189.8444878258731,0.04374614910659273,0.04439252336448598,34.69090909090909,35.30232558139535,34.869565217391305,1.216061185468451,1.172200772200772,1.153956834532374,22.396551724137925,17.95,6.866960352422908,6.325991189427312,117.41379310344827,102.15,6.795669824086603,20.16867469879518,137.05965404242136,7.0510396975425325,25.902777777777782,182.64151438773368,0.05615696887686062,KKR,0.04536862003780719,21.52083333333333,21.809523809523807,24.17391304347826,1.1805714285714286,1.2116402116402116,1.3694581280788178,23.4,21.75,7.0988764044943835,6.721030042918455,118.66666666666669,116.5,244.145,238.225,290.0941043,254.2905329,bat,normal,KKR,7,1,1,1,1,0.46875,0.3333333333333333
292,292,354,2012,Chandigarh,KXIP,RR,1,KXIP,0,6.750527055516514,23.544117647058826,158.9352031747344,7.491501416430595,32.05454545454545,240.13667267576614,0.047786366830639485,0.03895184135977337,30.367346938775512,34.94117647058823,32.04761904761905,1.1894484412470023,1.1868131868131868,1.1869488536155204,24.64102564102564,22.884615384615387,7.866302864938608,8.150684931506849,112.76923076923076,101.07692307692308,7.527141133896261,23.63636363636364,177.9142449830025,8.260194174757281,27.26923076923077,225.249141150112,0.05307599517490953,RR,0.05048543689320388,27.69090909090909,31.422222222222217,38.68,1.3106712564543892,1.359615384615385,1.4178885630498534,25.53448275862069,25.309523809523807,8.063520871143378,7.9526184538653375,114.0,114.57142857142857,242.011655,260.3974359,214.6666667,259.0714286,bat,normal,RR,43,1,1,1,0,0.5303030303030303,0.4925373134328358
293,293,355,2012,Mumbai,MI,CSK,1,MI,0,7.7838692672641026,33.256756756756765,258.8662468477967,7.475138121546961,27.16867469879518,203.08959595287223,0.03900896151818661,0.04585635359116022,36.34328358208956,35.91836734693877,35.769230769230774,1.304930332261522,1.2652767792954709,1.2584573748308523,24.857142857142854,21.134615384615387,7.224913494809687,7.090322580645161,123.85714285714286,107.30769230769229,6.961559285327557,26.13414634146341,181.93440912752385,7.261605679956308,24.35164835164835,176.83206798662837,0.044396318354087715,MI,0.0496996176952485,28.738461538461536,32.693877551020414,35.111111111111114,1.1860317460317458,1.1822878228782288,1.1312649164677804,20.793103448275858,17.234375,6.9221938775510194,6.500982318271119,108.13793103448276,95.4375,285.125,267.4791667,348.375,314.0729167,field,normal,MI,0,0,0,0,0,0.5915492957746479,0.5652173913043478
294,294,356,2012,Bangalore,RCB,SRH,1,RCB,0,7.264845605700714,23.436781609195403,170.26459988533045,7.358910891089108,24.775,182.31701732673267,0.051662707838479816,0.049504950495049514,25.91666666666667,27.209302325581394,30.32,1.2205651491365777,1.235480464625132,1.2570480928689884,23.75,22.88636363636364,7.314906219151037,7.09988249118684,116.8846153846154,116.04545454545456,7.872460496613996,29.430379746835442,231.68950195731063,7.880021424745581,30.271604938271604,238.54089547501442,0.044582392776523705,RCB,0.0433851098018211,38.320754716981135,44.81578947368421,55.47619047619048,1.3335521996060409,1.4016460905349797,1.470959595959596,25.56716417910448,24.63829787234043,7.2893617021276595,7.7979797979797985,126.26865671641792,113.74468085106385,260.7,252.5904762,192.3583333,183.2645833,field,normal,RCB,0,0,0,0,0,0.3857142857142857,0.4857142857142857
295,295,357,2012,Delhi,DD,DD,1,KKR,0,7.259813084112149,20.442105263157888,148.40586325627154,8.159517426273457,33.26229508196721,271.40427635916143,0.059190031152647975,0.04088471849865952,25.731343283582092,28.22448979591837,31.16666666666667,1.2620790629575402,1.313390313390313,1.4496124031007749,27.65853658536585,28.125,7.7494305239179955,7.883211678832117,128.4878048780488,128.4375,7.042513863216267,26.83098591549296,188.9575902736196,7.110981308411215,26.697368421052627,189.8444878258731,0.04374614910659273,DD,0.04439252336448598,34.69090909090909,35.30232558139535,34.869565217391305,1.216061185468451,1.172200772200772,1.153956834532374,22.396551724137925,17.95,6.866960352422908,6.325991189427312,117.41379310344827,102.15,264.0255102,252.0612245,244.145,238.225,bat,normal,KKR,0,1,0,1,1,0.5522388059701493,0.476923076923077
296,296,358,2012,Pune,RPS,RPS,1,RR,0,6.795669824086603,20.16867469879518,137.05965404242136,7.0510396975425325,25.902777777777782,182.64151438773368,0.05615696887686062,0.04536862003780719,21.52083333333333,21.809523809523807,24.17391304347826,1.1805714285714286,1.2116402116402116,1.3694581280788178,23.4,21.75,7.0988764044943835,6.721030042918455,118.66666666666669,116.5,6.750527055516514,23.544117647058826,158.9352031747344,7.491501416430595,32.05454545454545,240.13667267576614,0.047786366830639485,RPS,0.03895184135977337,30.367346938775512,34.94117647058823,32.04761904761905,1.1894484412470023,1.1868131868131868,1.1869488536155204,24.64102564102564,22.884615384615387,7.866302864938608,8.150684931506849,112.76923076923076,101.07692307692308,290.0941043,254.2905329,242.011655,260.3974359,bat,normal,RR,0,1,0,1,1,0.32,0.5373134328358209
297,297,359,2012,Hyderabad,SRH,KXIP,1,SRH,0,7.527141133896261,23.63636363636364,177.9142449830025,8.260194174757281,27.26923076923077,225.249141150112,0.05307599517490953,0.05048543689320388,27.69090909090909,31.422222222222217,38.68,1.3106712564543892,1.359615384615385,1.4178885630498534,25.53448275862069,25.309523809523807,8.063520871143378,7.9526184538653375,114.0,114.57142857142857,7.264845605700714,23.436781609195403,170.26459988533045,7.358910891089108,24.775,182.31701732673267,0.051662707838479816,SRH,0.049504950495049514,25.91666666666667,27.209302325581394,30.32,1.2205651491365777,1.235480464625132,1.2570480928689884,23.75,22.88636363636364,7.314906219151037,7.09988249118684,116.8846153846154,116.04545454545456,214.6666667,259.0714286,260.7,252.5904762,field,normal,KXIP,25,0,1,0,0,0.4852941176470588,0.38028169014084506
298,298,360,2012,Mumbai,MI,MI,1,RCB,0,6.961559285327557,26.13414634146341,181.93440912752385,7.261605679956308,24.35164835164835,176.83206798662837,0.044396318354087715,0.0496996176952485,28.738461538461536,32.693877551020414,35.111111111111114,1.1860317460317458,1.1822878228782288,1.1312649164677804,20.793103448275858,17.234375,6.9221938775510194,6.500982318271119,108.13793103448276,95.4375,7.872460496613996,29.430379746835442,231.68950195731063,7.880021424745581,30.271604938271604,238.54089547501442,0.044582392776523705,RCB,0.0433851098018211,38.320754716981135,44.81578947368421,55.47619047619048,1.3335521996060409,1.4016460905349797,1.470959595959596,25.56716417910448,24.63829787234043,7.2893617021276595,7.7979797979797985,126.26865671641792,113.74468085106385,348.375,314.0729167,192.3583333,183.2645833,field,normal,RCB,0,0,0,0,1,0.5714285714285714,0.4929577464788733
299,299,361,2012,Jaipur,RR,RR,1,CSK,0,6.750527055516514,23.544117647058826,158.9352031747344,7.491501416430595,32.05454545454545,240.13667267576614,0.047786366830639485,0.03895184135977337,30.367346938775512,34.94117647058823,32.04761904761905,1.1894484412470023,1.1868131868131868,1.1869488536155204,24.64102564102564,22.884615384615387,7.866302864938608,8.150684931506849,112.76923076923076,101.07692307692308,7.7838692672641026,33.256756756756765,258.8662468477967,7.475138121546961,27.16867469879518,203.08959595287223,0.03900896151818661,CSK,0.04585635359116022,36.34328358208956,35.91836734693877,35.769230769230774,1.304930332261522,1.2652767792954709,1.2584573748308523,24.857142857142854,21.134615384615387,7.224913494809687,7.090322580645161,123.85714285714286,107.30769230769229,242.011655,260.3974359,285.125,267.4791667,field,normal,CSK,0,0,0,0,1,0.5441176470588235,0.5833333333333334
300,300,362,2012,Pune,RPS,RCB,1,RPS,0,7.872460496613996,29.430379746835442,231.68950195731063,7.880021424745581,30.271604938271604,238.54089547501442,0.044582392776523705,0.0433851098018211,38.320754716981135,44.81578947368421,55.47619047619048,1.3335521996060409,1.4016460905349797,1.470959595959596,25.56716417910448,24.63829787234043,7.2893617021276595,7.7979797979797985,126.26865671641792,113.74468085106385,6.795669824086603,20.16867469879518,137.05965404242136,7.0510396975425325,25.902777777777782,182.64151438773368,0.05615696887686062,RPS,0.04536862003780719,21.52083333333333,21.809523809523807,24.17391304347826,1.1805714285714286,1.2116402116402116,1.3694581280788178,23.4,21.75,7.0988764044943835,6.721030042918455,118.66666666666669,116.5,192.3583333,183.2645833,290.0941043,254.2905329,field,normal,RCB,35,0,1,0,0,0.5,0.3076923076923077
301,301,363,2012,Kolkata,KKR,MI,1,KKR,0,6.961559285327557,26.13414634146341,181.93440912752385,7.261605679956308,24.35164835164835,176.83206798662837,0.044396318354087715,0.0496996176952485,28.738461538461536,32.693877551020414,35.111111111111114,1.1860317460317458,1.1822878228782288,1.1312649164677804,20.793103448275858,17.234375,6.9221938775510194,6.500982318271119,108.13793103448276,95.4375,7.042513863216267,26.83098591549296,188.9575902736196,7.110981308411215,26.697368421052627,189.8444878258731,0.04374614910659273,MI,0.04439252336448598,34.69090909090909,35.30232558139535,34.869565217391305,1.216061185468451,1.172200772200772,1.153956834532374,22.396551724137925,17.95,6.866960352422908,6.325991189427312,117.41379310344827,102.15,348.375,314.0729167,244.145,238.225,bat,normal,MI,27,1,1,1,0,0.5633802816901409,0.4848484848484849
302,302,364,2012,Chennai,CSK,DD,1,CSK,0,7.259813084112149,20.442105263157888,148.40586325627154,8.159517426273457,33.26229508196721,271.40427635916143,0.059190031152647975,0.04088471849865952,25.731343283582092,28.22448979591837,31.16666666666667,1.2620790629575402,1.313390313390313,1.4496124031007749,27.65853658536585,28.125,7.7494305239179955,7.883211678832117,128.4878048780488,128.4375,7.7838692672641026,33.256756756756765,258.8662468477967,7.475138121546961,27.16867469879518,203.08959595287223,0.03900896151818661,CSK,0.04585635359116022,36.34328358208956,35.91836734693877,35.769230769230774,1.304930332261522,1.2652767792954709,1.2584573748308523,24.857142857142854,21.134615384615387,7.224913494809687,7.090322580645161,123.85714285714286,107.30769230769229,264.0255102,252.0612245,285.125,267.4791667,field,normal,CSK,0,0,0,0,0,0.5441176470588235,0.589041095890411
